"LOCATION","Country","SUBJECT","Subject","GEO_COVERAGE","Geographical coverage","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015_100","2015=100",109.4212917,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",111.7519257,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",118.2698005,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",120.6794391,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",122.5360458,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",123.9581276,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",126.0912502,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015_100","2015=100",87.73698104,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015_100","2015=100",84.37724982,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015_100","2015=100",80.10559155,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015_100","2015=100",75.64194864,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015_100","2015=100",69.78641709,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015_100","2015=100",65.99472042,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015_100","2015=100",66.76265899,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015_100","2015=100",68.77849772,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015_100","2015=100",69.4024478,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015_100","2015=100",69.35445164,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015_100","2015=100",71.17830574,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015_100","2015=100",74.39404848,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015_100","2015=100",78.85769138,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015_100","2015=100",84.32925366,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015_100","2015=100",94.02447804,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015_100","2015=100",100.9359251,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015_100","2015=100",98.58411327,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015_100","2015=100",96.90424766,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015_100","2015=100",101.7038637,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015_100","2015=100",102.8077754,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015_100","2015=100",102.087833,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015_100","2015=100",104.8716103,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015_100","2015=100",107.2234221,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015_100","2015=100",110.2471802,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015_100","2015=100",110.3431725,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",111.7350612,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",119.5104392,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",124.3100552,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",125.74994,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",127.8617711,,
"IRL","Ireland","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",130.5975522,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,-13.12026913,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,-14.21718273,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-17.33156028,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-19.84382177,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-19.94191675,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-16.4209456,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-8.632707775,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,0.573065903,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,4.836759371,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,7.420924574,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,12.73474178,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,13.67521368,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,17.99307958,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,25.25481314,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,27.3815721,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,25.51378446,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,21.26099707,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,13.06509946,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,4.536166735,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,3.274760383,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,4.796453043,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,4.318272691,,
